name,rating,phone,address,website,rating_quality,price,hotel_id
Ayenda Nabusimake,3.0,,"Calle 22 f # 82-24, Bogota 110931 Colombia",https://www.tripadvisor.com,Average,143081.0,4203350
Hotel Lima,3.0,,"Carrera 4 No 16 - 65, Bogota Colombia",https://www.tripadvisor.com,Average,,5011517
Hotel Baviera,2.5,,"Calle 32 # 13 - 32 Sobre la carrera 13 al frente del Ministerio de Protección social, Bogota 110311 Colombia",https://www.tripadvisor.com,Average,,1883750
Celestial Inn Hotel,2.5,,"Carrera 16 No. 17 - 12 Sur, Bogota 110010 Colombia",https://www.tripadvisor.com,Average,,3386412
Ayenda 1080 Bogota Alpes Castellana,2.5,,"Carrera 48 93 64, Bogota 111211 Colombia",https://www.tripadvisor.com,Average,152189.0,5221162
Hotel Imperial House,2.5,,"Calle 24 A No. 44 - 09, Bogota 110001 Colombia",https://www.tripadvisor.com,Average,,4722817
Hostel Bolivar,2.0,,"Carrera 18a # 39-32, Bogota 111311 Colombia",https://www.tripadvisor.com,Poor,,8328450
Music House Hostel,2.5,,"Carrera 14 No. 87-71, Bogota 148771 Colombia",https://www.tripadvisor.com,Average,,10822871
Hostal Platino,2.0,,"14a20 Calle 71, Bogota 111221 Colombia",https://www.tripadvisor.com,Poor,,13475088
Hotel Inn 72,2.0,,"Carrera 19 71a 36, Bogota 111221 Colombia",https://www.tripadvisor.com,Poor,,2480178
Casa Colonial,1.0,,"Carrera 7 No. 43-67, Bogota Colombia",https://www.tripadvisor.com,Terrible,,562553
Esmeralda Real,2.0,,"Carrera 40 Ndeg 22B - 17, Bogota 110010 Colombia",https://www.tripadvisor.com,Poor,,3357059
Hotel San Paolo di Torino,2.5,,"Carrera 9 No. 9-69, Bogota 110571 Colombia",https://www.tripadvisor.com,Average,,7131493
Hotel Suites Camino Real Ltda,2.0,,"AC 7 No. 43-11, Bogota 250055 Colombia",https://www.tripadvisor.com,Poor,,562568
Ayenda 1027 Feria Real,2.5,,"Carrera 16 No 50-81, Bogota 110221 Colombia",https://www.tripadvisor.com,Average,,13436648
North Star Backpackers,2.5,,"Calle 142 No. 11 - 86, Bogota 110010 Colombia",https://www.tripadvisor.com,Average,,6549821
Wyndham Bogota,4.5,(601) 6083000,"Avenida Calle 24 N 51-40, Bogota 111321 Colombia",,Excellent,215791.0,5779075
Hotel Bogota Palace,3.0,,"Calle 53 # 10-78, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,2207790
Hotel del Puente Bogota,3.0,,"Av Boyaca 48, Bogota 111071 Colombia",https://www.tripadvisor.com,Average,,1837974
Hotel Ciudad Bogota,2.0,,"Diagonal 22b 44 A-69, Bogota 111321 Colombia",https://www.tripadvisor.com,Poor,,2079783
Casa de la Montana,2.5,,"Carrera 1A 12D-04, Bogota Colombia",https://www.tripadvisor.com,Average,,7396415
Hotel Casa Santa Marta,1.0,,"Diagonal 22a -86, Bogota 111321 Colombia",https://www.tripadvisor.com,Terrible,115000.0,7191077
Hotel Merecure,1.0,,"Km 47 via Puerto Lopez La Porfia, Bogota 500001 Colombia",https://www.tripadvisor.com,Terrible,,6201206
Hotel Oxum Bochica,2.5,,"Calle 70 No. 15-92, Bogota 110231 Colombia",https://www.tripadvisor.com,Average,,7183404
Hotel Caviar,2.5,,"Cra 19 No. 39 A18 La Soledad, Bogota 57100 Colombia",https://www.tripadvisor.com,Average,,1453316
Hotel Portal de Oxum,2.5,,"Cra: 13 # 68-14 Quinta Paredes, Bogota 110231 Colombia",https://www.tripadvisor.com,Average,,6116713
Hostel San Diego,2.0,,"Carrera 5 # 22-85 22-85, Bogota 110311 Colombia",https://www.tripadvisor.com,Poor,,12536107
Hotel American Visa,2.5,,"Carrera 36 25 78, Bogota 111321 Colombia",https://www.tripadvisor.com,Average,,19983421
Hotel Imperial 34,1.0,,"Calle 34 21 - 14, Bogota 111311 Colombia",https://www.tripadvisor.com,Terrible,,10226319
American Deluxe Hotel Spa,2.5,,"Av. Carrera 40 No. 25-28 Corferias, Bogota 110001 Colombia",https://www.tripadvisor.com,Average,,1007026
Chapinero bedroom,1.0,,"Carrera 17 571-5741 Carrera 17 #57-38, Bogota 110621 Colombia",https://www.tripadvisor.com,Terrible,,12921650
Crown Park Hotel,2.5,,"Calle 23 f # 98 - 20 Fontibon, Bogota 239820 Colombia",https://www.tripadvisor.com,Average,,13950024
Casa Quinta Hostel,2.0,,"Calle 12B Bis No. 1-23, Bogota 110010 Colombia",https://www.tripadvisor.com,Poor,,15194328
Alojamiento Reserva Ecologica Andes,1.0,,"Carrera 7 No 237 - 04 Condominio Floresta de la Sabana, Bogota 110111 Colombia",https://www.tripadvisor.com,Terrible,,12900358
Hotel La Puerta de Toledo,1.5,,"cra 6 No. 12-93 Segundo Piso, Bogota 57 Colombia",https://www.tripadvisor.com,Poor,,9722721
Hotel Casa El Embajada,1.0,,"Calle 24 D No. 44 A -97, Bogota 111321 Colombia",https://www.tripadvisor.com,Terrible,,13838199
Motel Elysium Inn,1.0,,"Calle 17 102 38, Bogota 110921 Colombia",https://www.tripadvisor.com,Terrible,,12200504
Hostal Casa Colibri,2.5,,"Av Jimenez 3-75 Int 6, Bogota 111711 Colombia",https://www.tripadvisor.com,Average,64408.0,12547145
Casa Hotel Emanuel,1.0,,"1 Cr 70 g 127 a 83, Bogota 111121 Colombia",https://www.tripadvisor.com,Terrible,,14964293
Hostal CQ Lourdes,1.5,,"Calle 63 17 17, Bogota 111221 Colombia",https://www.tripadvisor.com,Poor,,12098625
Apartahotel Bosque de Ajaib,2.0,,"Carrera 68g 63c 11, Bogota 111061 Colombia",https://www.tripadvisor.com,Poor,,8654826
Hotel Troya,1.0,,"Carrera 80a # 2-49, Bogota 110851 Colombia",https://www.tripadvisor.com,Terrible,,13284447
G Hotel Bogota,1.5,,"Calle 63B #21-30 Chapinero, Bogota Colombia",https://www.tripadvisor.com,Poor,,1750453
Hotel Lemus Plaza,2.5,,"Carrera 36 No 25B - 78, Bogota 747 Colombia",https://www.tripadvisor.com,Average,,2588184
Hotel Vanity Confort,1.0,,"7-29 Cl. 43, Bogota 110311 Colombia",https://www.tripadvisor.com,Terrible,,20403569
Hotel Americas Luxor,2.5,,"Carrera 31 25A-86, Bogota 110611 Colombia",https://www.tripadvisor.com,Average,,3373364
Hotel Samara,1.5,,"Carrera 14a # 60-50, Bogota 111221 Colombia",https://www.tripadvisor.com,Poor,,12704982
Casa Maka Maka,,,"Calle 29 #4-46, Bogota 111411 Colombia",https://www.tripadvisor.com,,,16857243
Cx Hostel,,,"Carrera 7 53 08, Bogota 110231 Colombia",https://www.tripadvisor.com,,,17408072
Ayenda 1071 Fontibon,2.5,,"Calle 17 97 10 Fontibon, Bogota 110010 Colombia",https://www.tripadvisor.com,Average,239228.0,1822849
Ayenda 1055 Agorainn Corferias,1.0,,"Carrera 39 25 81, Bogota 111321 Colombia",https://www.tripadvisor.com,Terrible,,20924555
2600 Hostel DC,2.0,,"Cra. 1 Este # 12D-17 Candelaria - Centro Historico, Bogota 111711 Colombia",https://www.tripadvisor.com,Poor,,13074154
Hotel Victoria 26,1.0,,"34th Street # 28- 69 Teusaquillo, Bogota 111311 Colombia",https://www.tripadvisor.com,Terrible,,19762082
Sports And Family Hostel,1.0,,"Carrera 69 66 76, Bogota 111061 Colombia",https://www.tripadvisor.com,Terrible,,17352562
Hotel Home Bogota Colombia,1.0,,"5582 Transversal 1b, Bogota 110231 Colombia",https://www.tripadvisor.com,Terrible,,13433329
Calleja Suites,1.0,,"Carrera 21 No. 127 - 68, Bogota 110121 Colombia",https://www.tripadvisor.com,Terrible,,23410285
Hotel Escorial,1.0,,"96c15 Calle 17, Bogota 110921 Colombia",https://www.tripadvisor.com,Terrible,,13146434
Hotel AJ Ferial,1.0,,"Carrera 36 25b 78, Bogota 111321 Colombia",https://www.tripadvisor.com,Terrible,,12622473
Hotel Los Balcones,2.5,,"Calle 17 No 96A-68, Bogota 110921 Colombia",https://www.tripadvisor.com,Average,,7794838
Hotel Maria Isabel Bogota,2.5,,"Diagonal 33 15 05, Bogota 111311 Colombia",https://www.tripadvisor.com,Average,,562570
Hotel Mont Blank,2.5,,"Tranversal 76A No 174-05 Casa 30, Bogota 111166 Colombia",https://www.tripadvisor.com,Average,,19356414
CX Home Hotel,1.0,,"Calle 55 9 23, Bogota 110231 Colombia",https://www.tripadvisor.com,Terrible,,15225156
Hotel Titan JJ,2.0,,"Avenida Boyaca # 75A-02, Bogota 111031 Colombia",https://www.tripadvisor.com,Poor,,6899825
L'Hote Bogota,,,"Carrera 7a # 62-41, Bogota 110231 Colombia",https://www.tripadvisor.com,,,23380512
Hostal Chorro De Quevedo,2.5,,"Carrera 3 12d-60, Bogota 110231 Colombia",https://www.tripadvisor.com,Average,,10022756
Hotel Santa Ana Cedritos,,,"Carrera 7b 144-44, Bogota 051420 Colombia",https://www.tripadvisor.com,,100000.0,23324833
Movie House,1.0,,"Calle de las margaritas, Bogota 111711 Colombia",https://www.tripadvisor.com,Terrible,,13323216
Hotel Ecoinn,,,"Carrera 24 No. 52-25, Bogota 111221 Colombia",https://www.tripadvisor.com,,135000.0,23504364
Hotel Gaviria,,,"Carrera 70g 127a 83, Bogota 111121 Colombia",https://www.tripadvisor.com,,110000.0,19901743
Hotel Business Center International,1.0,,"Calle 25b 40 64, Bogota 111321 Colombia",https://www.tripadvisor.com,Terrible,,15327883
Hotel Ayenda Casa Quinta Real 1094,,,"Calle 24a 44a 17, Bogota 111321 Colombia",https://www.tripadvisor.com,,164943.0,7891007
La Casa De Huespedes,,,"Calle 18 96c 74 Barrio Fontibon Villemar, Bogota 110921 Colombia",https://www.tripadvisor.com,,68000.0,14965330
Hotel Santelmo,1.0,,"Calle 22, 12-58, Bogota 110311 Colombia",https://www.tripadvisor.com,Terrible,,5479799
Hotel Royal Cid Bogota,,,"Carrera 72a N 55 - 64, Bogota 111071 Colombia",https://www.tripadvisor.com,,66000.0,23680951
ML Boutique Hotel,1.0,,"Carrera 71D #48A-45, Bogota 111071 Colombia",https://www.tripadvisor.com,Terrible,,19882808
Hotel Connections Bogota,1.0,,"Carrera 73a # 52b-09, Bogota 111031 Colombia",https://www.tripadvisor.com,Terrible,,9772359
Plaza Miranda Hotel,,,"Carrera 33 25a 48, Bogota 111321 Colombia",https://www.tripadvisor.com,,104000.0,17769365
Hotel Oporto 83,,,"Calle 23 #83 – 20, Bogota 110931 Colombia",https://www.tripadvisor.com,,92400.0,18956542
Embassy On Holidays,,,"Calle 24 D #44A 63 Embajada Americana, Bogota 110011 Colombia",https://www.tripadvisor.com,,109000.0,23529978
Spacio 30,,,"Calle 39 29 46, Bogota 111311 Colombia",https://www.tripadvisor.com,,109250.0,23289351
Hotel Suite Majestic,,,"Carrera 72 a # 48-61, Bogota Colombia",https://www.tripadvisor.com,,,20314030
Apartamentos del Cedro,,,"Carrera 21 No 146-29, Bogota 110621 Colombia",https://www.tripadvisor.com,,,3358559
El Eden Bogota,,,"Carrera 108a 68b 60, Bogota 111041 Colombia",https://www.tripadvisor.com,,,21006272
Ayenda Europa,,,"Calle 23 13 30, Bogota 110311 Colombia",https://www.tripadvisor.com,,,8287599
Casa Alvarez,,,"Calle 51a #16-23 Chapinero, Bogota 110231 Colombia",https://www.tripadvisor.com,,107672.0,21333422
Ayenda 1029 San Nicolas,,,"Calle 38 29 12, Bogota 111311 Colombia",https://www.tripadvisor.com,,,16715982
Juan Carlos Galvis,,,"Calle 168 9 11 Interior 12 Casa 12, Bogota 110131 Colombia",https://www.tripadvisor.com,,,12987011
Hotel Casa Duarte,,,"Carrera 11a num 119, Bogota 110321 Colombia",https://www.tripadvisor.com,,,1547010
Castilla Real,,,"Transversal 78d 10a 20, Bogota 110821 Colombia",https://www.tripadvisor.com,,,23299362
Casa de Huespedes Dona Fanny,,,"Cra 44a # 22a68, Bogota 111321 Colombia",https://www.tripadvisor.com,,,7611453
Colombia Living,,,"46-58 Calle 96 Torre 2 Apto 108, Bogota 111211 Colombia",https://www.tripadvisor.com,,,19930251
Hotel Santa Cruz Corferias,,,"Calle 22 Bis Número 43 B 05, Bogota 111321 Colombia",https://www.tripadvisor.com,,85842.0,23657337
Ayenda Boutique Casa Magaly,,,"72A 39 Calle 64D, Bogota 111071 Colombia",https://www.tripadvisor.com,,152739.0,25038854
Casa La Paz,,,"Calle 58 15a - 16, Bogota 111221 Colombia",https://www.tripadvisor.com,,,12986576
Hotel Normandia Boutique,,,"Carrera 71b N. 53-62, Bogota 110841 Colombia",https://www.tripadvisor.com,,,10723469
Chapinero dos habs.,,,"5661 Carrera 7 701, Bogota 110231 Colombia",https://www.tripadvisor.com,,,15609651
Ayenda 1044,,,"Calle 24b 44a 59, Bogota 111321 Colombia",https://www.tripadvisor.com,,,10440504
Servicio de Hotel,,,"Calle 6 A No. 89 - 47 CS 172, Bogota 110111 Colombia",https://www.tripadvisor.com,,50000.0,21138746
Hotel Alcestre,,,,https://www.tripadvisor.com,,680000.0,24944746
Niah Hospedaje quirurgico,,,"Santa Barbara Carrera 6#115-54, Bogota 110111 Colombia",https://www.tripadvisor.com,,,23375976
Casa Bahia del Parque,,,"Kra 54 No. 104 A 20, Bogota 111111 Colombia",https://www.tripadvisor.com,,,12189037
Ayenda 1077 Bogota Hills,,,,https://www.tripadvisor.com,,156879.0,23504462
Casa de las Violetas,,,"Carrera 1 # 12B-55, Bogota 111711 Colombia",https://www.tripadvisor.com,,,11435484
Ayenda 1033 Quintas de Normandia,,,"Carrera 70 No 50 35, Bogota 110911 Colombia",https://www.tripadvisor.com,,,17768625
Casa Hostal Chapinero,,,"Calle 59 14a - 34, Bogota 110231 Colombia",https://www.tripadvisor.com,,,12703057
Cuartos En Apartamento En El  Parkway,,,"Carrera 24 25 Edificio la Soledad, Bogota 111311 Colombia",https://www.tripadvisor.com,,,21317091
The WorkHost Coworking,,,"Carrera 4, Bogota 110231 Colombia",https://www.tripadvisor.com,,,13390860
Aj Ferial Prime,,,"Calle 25b 37 14, Bogota 111321 Colombia",https://www.tripadvisor.com,,,13421336
Hotel Dulce Sueno,,,"CLL 16 J Bis N. 112B-03 Fontibon, Bogota 110921 Colombia",https://www.tripadvisor.com,,,13531619
Hotel Suittes Economicas Inn,,,"Calle 63b 21 30, Bogota 111221 Colombia",https://www.tripadvisor.com,,,19749582
Armonia,,,"Fontibon Cra 98a # 15a - 70, Bogota 110921 Colombia",https://www.tripadvisor.com,,,13887376
Hotel Magicville,,,"Calle 63f 22 23, Bogota 111221 Colombia",https://www.tripadvisor.com,,,22397109
Ruge's House,,,"Carrera 18 # 5737 Barrios Unidos, Bogota 111221 Colombia",https://www.tripadvisor.com,,,13500247
Salitre Magico Habitacion Aeropuerto Embajada,,,"Parque Salitre, Bogota 111221 Colombia",https://www.tripadvisor.com,,,15359512
Alojamiento Bogota,,,"Calle 39 A, Bogota 111311 Colombia",https://www.tripadvisor.com,,,15411020
Hostel Boutique Casa Sofia,,,"Calle 2a 24 73, Bogota 111411 Colombia",https://www.tripadvisor.com,,,15120324
La Quinta,,,"Carrera 5 # 12B-50, Bogota 111821 Colombia",https://www.tripadvisor.com,,,12599986
Bridge,,,"Carrera 80a 24d 20, Bogota 110931 Colombia",https://www.tripadvisor.com,,,17632442
Media Luna Hostel,,,"Calle 74a 22 77, Bogota 111211 Colombia",https://www.tripadvisor.com,,,17898141
Hospedaje Domun Bogota,,,"9376 Carrera 48, Bogota 111211 Colombia",https://www.tripadvisor.com,,,23323917
El Remanso,,,"Carrera 68 175 80, Bogota 111166 Colombia",https://www.tripadvisor.com,,,18206408
Hotel Parkway Inn,,,"Carrera 21 39a 36, Bogota 111311 Colombia",https://www.tripadvisor.com,,,17537540
Hotel Menendez,,,"Calle 20 No. 5-85, Bogota Colombia",https://www.tripadvisor.com,,,1647133
Hotel Gun Glub,,,"Carrera 8 16 28, Bogota 110321 Colombia",https://www.tripadvisor.com,,,19778051
Casa Homely,,,"Calle 22f 118a 53, Bogota 110911 Colombia",https://www.tripadvisor.com,,,20146978
Camitas Inn Norte,,,"Calle 126 Casa 5056, Bogota 111111 Colombia",https://www.tripadvisor.com,,158815.0,20243936
Ayenda 1032 Titas House,,,,https://www.tripadvisor.com,,110050.0,16714473
Casa Sab Los Andes,,,"Carrera 60 D # 97-48, Bogota 111211 Colombia",https://www.tripadvisor.com,,,20403825
OM Hospedaje,,,"Calle 45a Bis #21-03, Bogota 110221 Colombia",https://www.tripadvisor.com,,,17588757
Hotel Las Nieves L D,,,"Calle 20 #7-27, Bogota 110311 Colombia",https://www.tripadvisor.com,,,17563710
Pardo,,,"Carrera 11d 118a39, Bogota 111831 Colombia",https://www.tripadvisor.com,,,17562970
Edificio Santa Marta,,,"Calle 52 Chapinero Canlle 52#14-34, Bogota 111311 Colombia",https://www.tripadvisor.com,,,21394727
Renacer,,,"Carrera 61a 17, Bogota 111221 Colombia",https://www.tripadvisor.com,,,23374947
Casa Hotel Residencia Estudiantil,,,"Diagonal 61d bis No. 24 - 16, Bogota 110911 Colombia",https://www.tripadvisor.com,,,7250300
Hotel Calantha,,,"Calle 27a #25 - 74, Bogota 111411 Colombia",https://www.tripadvisor.com,,,25099345
Le Mirage Ltda,,,"Carrera 14a # 102-12, Bogota 110111 Colombia",https://www.tripadvisor.com,,,7224511
Ayenda 1031 La Tua Casa,,,"Calle 44 #17 - 70, Bogota 111311 Colombia",https://www.tripadvisor.com,,133841.0,16816943
Habitacion Cerca de la Universidad Nacional,,,"Carrera 33 A 29 A 22, Bogota 111811 Colombia",https://www.tripadvisor.com,,,19928694
EGreen Hotel 111,,,"Calle 111 # 7 C 11, Bogota 110121 Colombia",https://www.tripadvisor.com,,,15556768
Hotel American Visa Plus,,,,https://www.tripadvisor.com,,,24866517
Casa Estilo Ingles,,,"1537 Diagonal 40a Bis, Bogota 111811 Colombia",https://www.tripadvisor.com,,,13345014
Ejecutivio E&D,,,"carrera 18A # 22-82, Bogota 111411 Colombia",https://www.tripadvisor.com,,,15813752
Floresta House,,,"Cr 64, #100-79, Bogota 111121 Colombia",https://www.tripadvisor.com,,,17615630
Hotel Cava real,,,"Carrera 89 No 22 B 03 Barrio Capellania, Bogota 00000 Colombia",https://www.tripadvisor.com,,,8381473
Obelisco Amoblados,,,"CALLE24 a #57-69, Torre 5 Apt 702, Bogota 111321 Colombia",https://www.tripadvisor.com,,,17742406
Hotel Botaniko,,,"Calle 51 70 20, Bogota 111071 Colombia",https://www.tripadvisor.com,,,20314021
Hotel Ambar Boutique,,,"4436 Cl. 22B, Bogota 111321 Colombia",https://www.tripadvisor.com,,,17793754
Suites Basicas Inn,,,"Calle 63d 22 44, Bogota 111221 Colombia",https://www.tripadvisor.com,,,19749586
One Sixteen Hotel,,,,https://www.tripadvisor.com,,270000.0,24866998
Hostal Londres,,,"Avenida Boyaca 64b - 53 Segundo Piso, Bogota 111061 Colombia",https://www.tripadvisor.com,,,23324266
Wellness Hotel Usaquen,,,,https://www.tripadvisor.com,,,23813043
Acogedoras Habitaciones Totalmente Dotadas,,,"Calle 12A N 71B-41 Barrio Ciudad Alsacia, Apartamento 604 Torre 12, Conjunto Alsacia Real, Bogota 110821 Colombia",https://www.tripadvisor.com,,,14942075
Espacio Ya,,,"112-73 Carrera 14, Bogota 110111 Colombia",https://www.tripadvisor.com,,,23219534
D'lujo,,,"Carrera 39a 9-41 S. Barrio Ciudad Montes, Bogota 111631 Colombia",https://www.tripadvisor.com,,98990.0,12906951
Como en Casa,,,"Calle 25 G # 73 A - 29, Bogota 101111 Colombia",https://www.tripadvisor.com,,,12418167
Hotel Gran Avenida,,,"Av Caracas 47 28, Bogota 111311 Colombia",https://www.tripadvisor.com,,,562562
Hostalagos del Norte,,,"Calle 67 No. 22-38, Bogota Colombia",https://www.tripadvisor.com,,,562551
Quijote de la Candelaria,,,"Carrera 2 # 9-15, Bogota 111711 Colombia",https://www.tripadvisor.com,,120000.0,6528869
Pasuri,,,"116-70 Calle 14b Bloque 5 Casa 13, Bogota 110921 Colombia",https://www.tripadvisor.com,,,17664286
Luz Del Sol,,,"Carrera 85 8c-50, Bogota 110821 Colombia",https://www.tripadvisor.com,,,12160822
Casa De La Nona,,,"Via Bogota - Bucaramanga Kilometro 35, Bogota 684511 Colombia",https://www.tripadvisor.com,,,17638535
Hotel New Confort DC,,,"Avenida Calle 24 #43a-54, Bogota 111321 Colombia",https://www.tripadvisor.com,,,23836304
"Maria Apety, Un Lugar Para Compartir",,,"68b-58 Calle 98A, Bogota 111221 Colombia",https://www.tripadvisor.com,,,23321915
Chateau 93,,,"Carrera 18 No. 93-15, Bogota Colombia",https://www.tripadvisor.com,,267488.0,562302
El Paramo Hostel,,,,https://www.tripadvisor.com,,,13369344
Choquenza,,,"Calle 18 3 83 Apatamento 601, Bogota 110321 Colombia",https://www.tripadvisor.com,,,17664073
Hotel Travel Empresarial,,,"Calle 18 96h 35, Bogota 110921 Colombia",https://www.tripadvisor.com,,80000.0,10802975
Polo Bed & Breakfast,,,"Calle 91 84, Bogota 110221 Colombia",https://www.tripadvisor.com,,,12520601
Hotel Bestmark Platino,,,,https://www.tripadvisor.com,,116953.0,24148104
Hotel Swuite Karoline,,,,https://www.tripadvisor.com,,,23527397
Alojamiento Casa Sara,,,"Calle 92a 60b 46, Bogota 111211 Colombia",https://www.tripadvisor.com,,,21341449
Business Travel BC Hotel,,,"Calle 24d N° 44a - 63, Bogota 111321 Colombia",https://www.tripadvisor.com,,,20235542
Hospedaje Suma-Paz,,,"Via Parque Natural Del Sumapaz Km 6, Bogota 110631 Colombia",https://www.tripadvisor.com,,,17642882
Alquiler De Habitacion Cerca Al Aeropuerto,,,"Calle 79a Bis#109-28, Bogota 111041 Colombia",https://www.tripadvisor.com,,,20235496
"Gladys, Alojamiento Familiar Cerca A Movistar Arena",,,"5954 Transversal 24a, Bogota 111221 Colombia",https://www.tripadvisor.com,,,20235484
Suites Royal,,,"Carrera 73D #36B-05 Sur, Bogota 110811 Colombia",https://www.tripadvisor.com,,,19849701
No Disponible,,,,https://www.tripadvisor.com,,,23372888
Hospedaje Catalina,,,"Carrera 82 11b91, Bogota 110821 Colombia",https://www.tripadvisor.com,,,19875374
Las Mandarinas - Bed in Shared Room,,,"52A16 Carrera 13 Edificio Albania, Bogota 110311 Colombia",https://www.tripadvisor.com,,,23222743
Plata,,,"Calle 5635A-27, Bogota 111311 Colombia",https://www.tripadvisor.com,,,17432170
Amatista Casa Hotel,,,"Cra 72C No. 24-82 la esperanza, Bogota 11001000 Colombia",https://www.tripadvisor.com,,,3159159
Hotel Balcones De Miranda,,,"Carrera 8d 106 78, Bogota 110111 Colombia",https://www.tripadvisor.com,,,17432002
Home Los Monos,,,"Calle 51a 16 17, Bogota 111311 Colombia",https://www.tripadvisor.com,,,15348878
Hotel Paradise,,,"Chapinero Diagonal 71abis 20- 26, Bogota 110231 Colombia",https://www.tripadvisor.com,,,21160861
Home sweet Chapinero,,,"Calle 59 14 A - 34, Bogota 111221 Colombia",https://www.tripadvisor.com,,,12699957
Ayenda Corferias Inn,,,,https://www.tripadvisor.com,,,24838377
Hogar Mariana,,,"36-10 Calle 55 Nicolás de Federman, Bogota 111321 Colombia",https://www.tripadvisor.com,,,23372495
Plura Coliving,,,"Carrera 20a 74 55, Bogota 111211 Colombia",https://www.tripadvisor.com,,,20106429
Lucitania Boutique Hotel,,,"Calle 69 9 39, Bogota 110231 Colombia",https://www.tripadvisor.com,,,23706786
"Chapinero Alto, 2 Habitaciones, Comodo y Seguro",,,"Carrera 7 56 61 Apto 701, Bogota 110231 Colombia",https://www.tripadvisor.com,,,15348748
Chapinero Rooms,,,Bogota 110311 Colombia,https://www.tripadvisor.com,,,13137073
Casa Lorenzo,,,"Av Caracas 46 69, Bogota 110311 Colombia",https://www.tripadvisor.com,,122400.0,25198335
Hostal Hyggelig Hjem,,,"3637 Carrera 18, Bogota 111311 Colombia",https://www.tripadvisor.com,,,13959997
La Cabana De Mao,,,"Carrera 20 Calle 5-3, Bogota 252840 Colombia",https://www.tripadvisor.com,,,17637514
Bogota La Candelaria Room,,,"Carrera 5 CALLE 8 4 97, Bogota 111711 Colombia",https://www.tripadvisor.com,,,15348652
Torre Acqua Lofts,,,"4-82 Calle 18, Bogota 110321 Colombia",https://www.tripadvisor.com,,165200.0,25100285
Bogotank,,,"Villaluz Calle 64G Bis A#85-27, Bogota 111071 Colombia",https://www.tripadvisor.com,,,17663093
Hostal Dorado Golf,,,"64H-30 Transversal 85, Bogota 111221 Colombia",https://www.tripadvisor.com,,,20106202
Casa Quinna,,,"Carrera 22 63d 31, Bogota 111221 Colombia",https://www.tripadvisor.com,,,20209063
San Diego,,,"Carrera 9 241-2499 No, Bogota 110311 Colombia",https://www.tripadvisor.com,,,12982577
Suite 127,,,"Calle 127a #11b-70 apartamento 10-01 torres 3, Bogota 110121 Colombia",https://www.tripadvisor.com,,,12982512
Suite Bogota Colonial 1,,,"Cll 24 C 44-35, Bogota 111321 Colombia",https://www.tripadvisor.com,,,7787670
Mi Casa tu Casa,,,"Calle 94 16-95 Apatamento 303, Bogota 110221 Colombia",https://www.tripadvisor.com,,,13908281
Apartahotel Ricaurte,,,"Carrera 28 8 31, Bogota 111411 Colombia",https://www.tripadvisor.com,,,21134753
Hotel Imperial,,,"Calle 182, Bogota 111166 Colombia",https://www.tripadvisor.com,,,21160374
La Macarena 2001,,,"Calle 30A #4-65 Apt 501, Bogota 111611 Colombia",https://www.tripadvisor.com,,120000.0,20260252
Hostelling Cumbia House,,,"Calle 9 3-50, Bogota 110321 Colombia",https://www.tripadvisor.com,,,4444247
Hostal Lilia,,,"Carrera 19 No 45a 16, Bogota 111311 Colombia",https://www.tripadvisor.com,,,12262179
Hotel Su Casa en Kennedy,,,"Kr 73F # 35 -60 Sur Kennedy Central, Bogota 733560 Colombia",https://www.tripadvisor.com,,,12004952
Estainn Hotel Coworking,,,"Cra 16 #18a-21 Sur Barrio El Restrepo, Bogota Colombia",https://www.tripadvisor.com,,,24117599
Casa Quinta Hotel La Candelaria Sas,,,,https://www.tripadvisor.com,,108000.0,25177978
Casa Hotel Santa Barbara 117,,,"Carrera 9B No 117A - 05, Bogota 110010 Colombia",https://www.tripadvisor.com,,,7684403
Casa Hotel Sebastopol,,,"117A15 Ak. 9, Bogota 110111 Colombia",https://www.tripadvisor.com,,,20182864
Habitacion Centro Internacional,,,"Calle 31b 24A_26, Bogota 111311 Colombia",https://www.tripadvisor.com,,,15450896
Enjoy In Bogota,,,"Torre 1 Edificio Equilibrium Calle 32 6a 15, Bogota 110311 Colombia",https://www.tripadvisor.com,,292825.0,23217418
Apto 97C Bogota,,,"Calle 64g, Carrera 97c-29, Bogota 111041 Colombia",https://www.tripadvisor.com,,,16736544
Way.Maker.Hostal,,,"Calle 51 75 20, Bogota 111071 Colombia",https://www.tripadvisor.com,,,17662273
Hostel Inn Paulita,,,"Calle 32 18 06, Bogota 111311 Colombia",https://www.tripadvisor.com,,,23860027
Refugio De Guacheneque En Bogota,,,"Calle 174 7a 80 Casa 20, Bogota 110141 Colombia",https://www.tripadvisor.com,,,17662184
La Mansion,,,"Cra.17,102-47, Bogota 110111 Colombia",https://www.tripadvisor.com,,,17379283
Las Aguas Inn,,,"Carrera 20 32 4, Bogota 111311 Colombia",https://www.tripadvisor.com,,,24098494
Casa Celeste,,,"Carrera 47 57b 59, Bogota 111321 Colombia",https://www.tripadvisor.com,,,15193331
Apartasuites Plaza Modelia,,,"Calle 25b 74a 42, Bogota 110931 Colombia",https://www.tripadvisor.com,,,25171463
Casa Las Violetas,,,"Cra 1 N. 12b-55 Candelaria Centro, Bogota 110311 Colombia",https://www.tripadvisor.com,,,11798603
